ID,DEPTH,INTENSITY,LATITUDE,LONGITUDE,TIME_STAMP
365,121.8,1.3,63.8289,-148.5628,2014-10-22T04:08:36.000Z
366,59.5,1.6,60.8661,-151.142,2014-10-22T04:07:12.000Z
367,2.44,3.52,31.5505,-115.631,2014-10-22T04:05:51.020Z
368,7.5,1.2,65.1499,-149.0064,2014-10-22T04:05:45.000Z
369,4.34,2.49,32.4346667,-115.2391667,2014-10-22T03:53:13.150Z
370,1.2,1.1,65.2414,-149.0896,2014-10-22T03:49:04.000Z
371,6.4,1.9,65.0904,-148.9933,2014-10-22T03:35:48.000Z
372,5.08,1.1,35.5003333,-118.2833333,2014-10-22T03:14:37.380Z
373,206.28,4.2,52.6884,-174.3733,2014-10-22T03:14:02.760Z
374,5.09,0.67,38.8516655,-122.8466644,2014-10-22T03:10:37.110Z
375,2.73,1.01,38.8146667,-122.8241653,2014-10-22T02:58:11.960Z
376,3.33,1.36,38.8181648,-122.8225021,2014-10-22T02:53:08.080Z
377,3,0.53,44.42,-110.839,2014-10-22T02:50:19.890Z
378,100.9,1.4,63.8798,-148.7486,2014-10-22T02:43:33.000Z
379,9.51,0.53,37.531,-118.8293333,2014-10-22T02:41:31.940Z
380,35.63,4.7,6.9546,125.3046,2014-10-22T02:30:34.690Z
381,18.46,0.6,33.6896667,-116.7108333,2014-10-22T02:28:07.180Z
382,13.6,1.2,63.8695,-150.4105,2014-10-22T02:18:44.000Z
383,9.95,1.09,35.3706667,-117.8693333,2014-10-22T02:03:16.770Z
384,16.3561,0.33,39.5834,-120.5187,2014-10-22T01:57:12.393Z
385,13,1.7,43.5873,-110.4478,2014-10-22T01:24:12.100Z
386,71.8,2.3,58.7375,-151.2237,2014-10-22T01:20:17.000Z
387,14.6,1.2,65.1592,-149.0324,2014-10-22T01:19:43.000Z
388,6.7,1.1,65.1328,-149.0232,2014-10-22T01:14:49.000Z
389,6.63,0.59,37.4831667,-118.7861667,2014-10-22T01:12:34.930Z
390,120,2.1,63.0294,-150.699,2014-10-22T01:11:48.000Z
391,5.03,1.7,35.0633333,-118.9253333,2014-10-22T01:11:25.290Z
392,9.0357,0.81,38.8368,-119.6996,2014-10-22T00:51:53.091Z
393,129,2.9,18.3055,-66.4304,2014-10-22T00:50:50.500Z
394,10.09,0.84,33.9646667,-116.9073333,2014-10-22T00:50:42.890Z
395,11.2,2,58.1561,-154.8381,2014-10-22T00:47:42.000Z
396,0.1,1.6,63.4945,-147.4257,2014-10-22T00:30:04.000Z
397,1.7,1.5,19.3533,-155.0313,2014-10-22T00:17:07.900Z
398,41.58,5.8,27.5107,128.4277,2014-10-22T00:15:17.460Z
399,16.9365,0.01,40.0668,-119.696,2014-10-22T00:02:54.615Z
400,8.7,1.7,63.3417,-144.9645,2014-10-22T00:02:30.000Z
401,0.01,1.98,35.0411667,-117.6668333,2014-10-21T23:59:51.530Z
402,14.4,0.6,47.7142,-122.8607,2014-10-21T23:49:00.800Z
403,3.28,1.97,38.9598333,-111.4001667,2014-10-21T23:39:39.240Z
404,9.48,0.11,33.5958333,-116.8168333,2014-10-21T23:35:57.710Z
405,80,1.4,60.0031,-152.6167,2014-10-21T23:33:42.000Z
406,9.5,1.2,43.7162,-121.2317,2014-10-21T23:24:19.900Z
407,13.2,0.3,43.7177,-121.2762,2014-10-21T23:23:07.600Z
408,0,1.4,43.4063,-122.8363,2014-10-21T23:17:11.900Z
409,24.79,2.7,32.1515,-115.181,2014-10-21T23:13:22.050Z
410,10,5,-11.6805,-14.2858,2014-10-21T23:11:06.590Z
411,10,5.4,-63.446,169.7318,2014-10-21T23:01:18.910Z
412,6.2,1.5,64.9749,-147.3849,2014-10-21T23:00:59.000Z
413,24.81,3.33,32.1858333,-115.1995,2014-10-21T22:57:22.840Z
414,7.7,1.6,61.7683,-154.2654,2014-10-21T22:55:34.000Z
415,10,4.3,27.5117,57.3492,2014-10-21T22:46:59.720Z
416,11.9,1.2,63.5978,-150.698,2014-10-21T22:43:15.000Z
417,111.3,3.1,59.3371,-153.6828,2014-10-21T22:12:54.000Z
418,5.9,0.9,65.1417,-148.9856,2014-10-21T22:09:05.000Z
419,9.7,1,65.1518,-149.0926,2014-10-21T22:05:42.000Z
420,24,3.2,19.1847,-66.583,2014-10-21T22:04:16.400Z
421,15.2,0.3,64.4347,-147.3458,2014-10-21T21:48:38.000Z
422,5.21,0.33,38.8035011,-122.8118362,2014-10-21T21:38:44.570Z
423,6.27,1.19,37.4874992,-118.7878342,2014-10-21T21:33:00.800Z
424,4.77,0.85,37.4873333,-118.7848333,2014-10-21T21:32:30.810Z
425,2.32,1.18,38.8371658,-122.7730026,2014-10-21T21:28:19.040Z
426,14.6,0.9,47.7485,-122.4325,2014-10-21T21:27:26.900Z
427,0,2.2,49.4865,-120.5043,2014-10-21T21:17:11.400Z
428,8.09,1.62,34.3131667,-116.843,2014-10-21T21:10:12.870Z
429,2.66,0.43,38.8409996,-122.8274994,2014-10-21T20:56:09.250Z
430,6.47,1.51,37.4838333,-118.7856674,2014-10-21T20:56:01.450Z
431,107.31,4.7,27.0557,127.4355,2014-10-21T20:55:53.830Z
432,6.74,1.72,37.4833336,-118.7883301,2014-10-21T20:54:19.350Z
433,13.93,1.74,33.0976667,-116.3355,2014-10-21T20:46:41.850Z
434,108.4,1.3,63.826,-148.6975,2014-10-21T20:42:40.000Z
435,19.49,1.21,35.0246667,-118.9363333,2014-10-21T20:31:09.390Z
436,17.2,1.5,60.154,-141.1624,2014-10-21T20:27:21.000Z
437,35.5,1.3,61.6683,-147.5377,2014-10-21T20:26:50.000Z
438,60.58,4.1,36.1826,77.925,2014-10-21T20:26:43.840Z
439,0,2.99,38.2874,-116.4368,2014-10-21T20:08:00.496Z
440,5,0.2,47.632,-121.8963,2014-10-21T19:55:10.400Z
441,7.92,4.6,64.5508,-17.9171,2014-10-21T19:50:34.530Z
442,5,2.9,36.7675,-98.0579,2014-10-21T19:48:48.400Z
443,0.01,1.29,33.675,-117.2643333,2014-10-21T19:47:27.490Z
444,0,1.4,65.4774,-149.9182,2014-10-21T19:32:23.000Z
445,16.21,0.91,33.6166667,-116.8586667,2014-10-21T19:15:23.940Z
446,5.9,0.74,37.4831667,-118.787,2014-10-21T19:15:01.740Z
447,58.93,4.6,12.4206,-88.4304,2014-10-21T19:06:04.760Z
448,6.19,1.35,37.4845009,-118.7884979,2014-10-21T19:05:48.240Z
449,20.31,2.31,40.285,-124.362,2014-10-21T19:05:41.430Z
450,6.6,0.84,37.4806667,-118.7855,2014-10-21T19:05:25.460Z
451,6.78,1.73,37.4846649,-118.7861633,2014-10-21T19:04:54.120Z
452,0.67,1.24,37.5721664,-118.8011703,2014-10-21T19:03:51.590Z
453,6.25,1.88,37.4835,-118.787,2014-10-21T19:03:34.190Z
454,5.7,1.4,65.1319,-149.0039,2014-10-21T18:24:16.000Z
455,15.07,1.09,33.1513333,-116.5213333,2014-10-21T18:04:10.040Z
456,6.74,1.28,37.4824982,-118.7851639,2014-10-21T18:03:44.430Z
457,9.47,0.62,33.5101667,-116.4628333,2014-10-21T18:03:37.190Z
458,8.88,1.96,35.4731674,-120.6048355,2014-10-21T17:57:46.010Z
459,97.23,4.3,7.2968,94.5142,2014-10-21T17:49:34.590Z
460,1.1,2.24,33.2595,-116.116,2014-10-21T17:45:55.120Z
461,6.12,0.95,37.4698333,-118.7893333,2014-10-21T17:36:08.500Z
462,168.7,4.3,36.3668,70.5468,2014-10-21T17:35:25.310Z
463,35.4,1.9,19.6482,-155.024,2014-10-21T17:34:24.000Z
464,1.93,1.66,38.7929993,-122.7481689,2014-10-21T17:33:26.730Z
465,11.09,1.14,33.4481667,-116.5663333,2014-10-21T17:25:46.480Z
466,2.87,4.5,0.5631,-77.9176,2014-10-21T17:23:44.570Z
467,3.8,-0.6,46.1947,-122.1912,2014-10-21T17:17:44.300Z
468,6.29,0.75,37.4826667,-118.789,2014-10-21T17:14:56.460Z
469,6.71,0.83,37.4816667,-118.787,2014-10-21T17:03:01.890Z
470,13.3,1.7,46.8433,-112.4833,2014-10-21T16:46:32.500Z
471,5,2.6,36.5087,-99.0396,2014-10-21T16:34:02.700Z
472,2.4,0.94,38.8181648,-122.7630005,2014-10-21T16:29:53.620Z
473,6.8,1,65.1262,-148.9864,2014-10-21T16:28:09.000Z
474,0.08,0.93,38.7653351,-122.7416687,2014-10-21T16:20:47.450Z
475,5.914,2.7,36.5064,-99.0302,2014-10-21T16:18:32.500Z
476,201.17,4.7,2.4955,128.3385,2014-10-21T16:08:11.660Z
477,3.44,0.53,38.7883339,-122.75,2014-10-21T16:03:41.030Z
478,4.1,2,65.1567,-149.0748,2014-10-21T15:55:49.000Z
479,15.8,2.5,65.1453,-149.006,2014-10-21T15:53:54.000Z
480,59.4,1.6,62.8209,-150.6703,2014-10-21T15:51:54.000Z
481,10,4.8,-15.3288,-173.203,2014-10-21T15:44:30.760Z
482,13.22,0.86,37.4253333,-118.5596667,2014-10-21T15:24:27.670Z
483,6.35,1.88,37.472332,-118.7883301,2014-10-21T15:17:37.880Z
484,1.4,1,65.146,-148.981,2014-10-21T15:15:26.000Z
485,36.91,4.7,-2.9042,129.9548,2014-10-21T15:11:48.800Z
486,4.55,0.22,37.5961667,-119.0151667,2014-10-21T15:11:13.990Z
487,1.96,0.68,38.8046684,-122.8034973,2014-10-21T15:06:25.290Z
488,2.18,1.17,38.8219986,-122.7621689,2014-10-21T14:56:15.450Z
489,1.7,1.5,60.3995,-140.5367,2014-10-21T14:47:56.000Z
490,2.16,1.2,38.8078346,-122.7714996,2014-10-21T14:34:37.800Z
491,10,4.9,-36.2763,-99.3689,2014-10-21T14:34:07.120Z
492,0,1.89,41.9472,-119.5341,2014-10-21T14:31:41.695Z
493,7.1,2.1,45.6985,-112.1763,2014-10-21T14:11:05.300Z
494,14.4,1.1,65.1382,-149.0821,2014-10-21T13:46:52.000Z
495,434.65,4.2,30.3739,138.2592,2014-10-21T13:39:00.460Z
496,17.2,1.2,63.0262,-150.5513,2014-10-21T13:35:17.000Z
497,2.83,1.17,38.8166656,-122.8164978,2014-10-21T13:34:14.840Z
498,18.2,0.9,64.5772,-147.0489,2014-10-21T13:34:07.000Z
499,3.728,2.5,36.7376,-98.0956,2014-10-21T13:27:12.100Z
500,47.4,2.4,19.8747,-155.0902,2014-10-21T13:24:06.400Z
501,34.33,4.4,-2.8693,130.0094,2014-10-21T13:13:03.060Z
502,14,1.8,17.8941,-65.8844,2014-10-21T12:59:38.900Z
503,102.8,1.3,63.4275,-149.9453,2014-10-21T12:54:00.000Z
504,46.73,4.3,-2.9965,130.0746,2014-10-21T12:47:03.670Z
505,3.03,0.96,38.8061676,-122.8160019,2014-10-21T12:43:39.680Z
506,2.85,1.62,38.8181648,-122.8174973,2014-10-21T12:36:50.190Z
507,39.8,1.9,62.3998,-148.3928,2014-10-21T12:30:18.000Z
508,7.74,1.33,36.7578316,-121.4421692,2014-10-21T12:26:52.070Z
509,103.5,2.5,60.3387,-152.4372,2014-10-21T12:11:05.000Z
510,7.88,1.8,39.2443352,-123.1898346,2014-10-21T12:10:13.700Z
511,2.1,1.3,19.4272,-155.6148,2014-10-21T12:08:45.100Z
512,1.9,1.1,63.435,-147.658,2014-10-21T11:58:20.000Z
513,7.06,0.52,37.473,-118.7825,2014-10-21T11:57:35.890Z
514,7.64,3,37.0454,-97.8899,2014-10-21T11:55:44.110Z
515,4.33,0.14,37.5806667,-118.9866667,2014-10-21T11:53:47.460Z
516,27.1,1.3,62.1965,-145.7745,2014-10-21T11:44:53.000Z
517,4.7,1.03,36.0465,-117.4213333,2014-10-21T11:33:54.130Z
518,14.9,1.2,63.4553,-147.6115,2014-10-21T11:32:55.000Z
519,10.5,1.1,63.9602,-150.3198,2014-10-21T11:29:50.000Z
520,15.5,1.3,65.169,-149.0949,2014-10-21T11:20:27.000Z
521,17.7,0.56,33.5081667,-116.4801667,2014-10-21T11:16:57.870Z
522,3.07,0.65,38.8230019,-122.80867,2014-10-21T11:11:40.190Z
523,13.57,0.62,33.4798333,-116.8795,2014-10-21T11:04:53.140Z
524,125,4.3,0.4521,122.402,2014-10-21T10:45:31.070Z
525,8.66,0.64,37.532,-118.8585,2014-10-21T10:44:58.660Z
526,8.2435,0.9,38.1967,-118.5402,2014-10-21T10:21:49.349Z
527,2.2,1.3,19.4265,-155.6127,2014-10-21T10:08:06.900Z
528,17.54,1.95,35.9313333,-119.8061667,2014-10-21T10:06:59.400Z
529,22,0.7,64.5986,-147.7322,2014-10-21T10:06:22.000Z
530,2.78,0.86,38.8201675,-122.7996674,2014-10-21T09:35:38.750Z
531,1.71,1.06,37.6618347,-118.8633347,2014-10-21T09:29:13.720Z
532,3.28,0.55,38.8095016,-122.7866669,2014-10-21T09:25:39.460Z
533,9.3,1.9,65.1766,-149.0743,2014-10-21T09:16:33.000Z
534,4.42,0.53,33.3551667,-116.9305,2014-10-21T09:13:56.660Z
535,132,2.1,58.8052,-154.2976,2014-10-21T08:58:48.000Z
536,3.93,3.1,36.6352,-97.7001,2014-10-21T08:55:46.200Z
537,9.68,1.07,33.9888333,-116.568,2014-10-21T08:52:41.390Z
538,10,5.2,64.4963,-16.9889,2014-10-21T08:36:41.070Z
539,8.02,4.6,64.6154,-17.4978,2014-10-21T08:34:49.970Z
540,10.66,0.68,33.6018333,-116.8155,2014-10-21T08:28:41.490Z
541,6.11,2.2,44.7323333,-110.3228333,2014-10-21T08:26:24.910Z
542,5,2.6,41.6675,-124.9697,2014-10-21T08:22:50.200Z
543,52.59,4.8,3.8704,128.5931,2014-10-21T08:20:49.360Z
544,8.2,1.1,65.2503,-148.9644,2014-10-21T08:18:45.000Z
545,2.2,0.78,38.7605019,-122.7184982,2014-10-21T08:14:40.800Z
546,5.6,1.9,36.1298,-91.602,2014-10-21T08:01:45.500Z
547,6.29,1.07,37.4726667,-118.7896667,2014-10-21T07:57:31.800Z
548,0.6,1.2,65.0945,-148.982,2014-10-21T07:57:22.000Z
549,2.39,0.56,38.7496681,-122.7078323,2014-10-21T07:26:21.260Z
550,14.51,1.45,32.5056667,-115.6245,2014-10-21T07:14:58.620Z
551,5.71,0.75,37.4731667,-118.7906667,2014-10-21T07:03:08.400Z
552,7.49,0.76,44.6668333,-110.7236667,2014-10-21T06:48:55.890Z
553,12.31,4.6,-4.5167,100.7714,2014-10-21T06:30:40.210Z
554,5.46,0.9,37.4815,-118.7876667,2014-10-21T06:28:11.690Z
555,5.5,1.6,65.0845,-148.987,2014-10-21T06:25:12.000Z
556,6.58,0.88,37.4755,-118.7868333,2014-10-21T06:14:48.140Z
557,9.1,0.7,36.3071,-89.5373,2014-10-21T06:13:26.800Z
558,6.34,2.31,37.4741667,-118.7891667,2014-10-21T06:11:31.690Z
559,6.52,2.98,37.4731667,-118.7886667,2014-10-21T06:10:32.150Z
560,107.9,2,63.1467,-150.5166,2014-10-21T06:09:02.000Z
561,9.2,2.4,62.8567,-152.3413,2014-10-21T06:03:15.000Z
562,16.5,1.4,65.1399,-149.0528,2014-10-21T05:59:35.000Z
563,12.4,0.88,35.8853333,-117.9935,2014-10-21T05:51:15.080Z
564,11.85,0.04,35.8775,-117.9895,2014-10-21T05:40:10.270Z
565,7.62,0.82,37.4805,-118.7813333,2014-10-21T05:37:34.490Z
566,3.99,0.23,35.9845,-120.5491667,2014-10-21T05:34:21.190Z
567,19.6,0.4,46.0888,-122.4668,2014-10-21T05:34:06.800Z
568,3.67,0.78,38.8261681,-122.7720032,2014-10-21T05:30:05.330Z
569,1.84,1.21,38.8263321,-122.7816696,2014-10-21T05:14:32.940Z
570,4.5,1.6,65.1081,-148.996,2014-10-21T05:13:10.000Z
571,14.8,1.3,65.1461,-149.0915,2014-10-21T05:02:49.000Z
572,0,1.11,37.8611,-116.1273,2014-10-21T04:50:15.080Z
573,-8.8,2.2,65.1356,-148.9678,2014-10-21T04:45:50.000Z
574,9.9,2.4,62.0972,-146.862,2014-10-21T04:45:49.000Z
575,135.8,3.8,59.9458,-153.3226,2014-10-21T04:41:45.000Z
576,6.28,2.7,37.0842,-104.9483,2014-10-21T04:33:24.980Z
577,2.43,1.08,38.8294983,-122.8515015,2014-10-21T04:33:17.460Z
578,7.48,1.04,37.4688339,-118.8450012,2014-10-21T04:28:13.670Z
579,5,2.5,36.1529,-96.9656,2014-10-21T04:26:39.240Z
580,6,2.6,18.8791,-66.2965,2014-10-21T04:25:53.700Z
581,9.2902,1.09,37.1094,-116.9681,2014-10-21T04:05:12.758Z
582,10.1,2.5,65.1604,-149.0854,2014-10-21T04:02:10.000Z
583,52.6,2.8,69.1985,-144.2608,2014-10-21T04:00:16.000Z
584,10.4,1.3,65.1662,-149.0225,2014-10-21T03:57:24.000Z
585,5,2.1,37.0409,-97.9284,2014-10-21T03:46:29.820Z
586,8.4,1.3,65.3205,-149.1158,2014-10-21T03:45:34.000Z
587,7.8,1.18,37.4751663,-118.7781677,2014-10-21T03:39:59.540Z
588,2.67,0.8,38.8400002,-122.8300018,2014-10-21T03:32:35.720Z
589,12.9,1.5,65.1985,-149.0378,2014-10-21T03:24:10.000Z
590,101.7,1.1,63.5817,-149.5075,2014-10-21T03:21:15.000Z
591,5.1139,0.74,37.1298,-116.9686,2014-10-21T03:18:22.237Z
592,29.9,3.5,61.4498,-146.4103,2014-10-21T03:17:31.000Z
593,2.53,0.99,38.8255005,-122.8441696,2014-10-21T03:12:23.180Z
594,15,1,65.1419,-148.985,2014-10-21T03:11:39.000Z
595,2.4,0.81,38.8240013,-122.8431702,2014-10-21T03:08:26.250Z
596,4.5,1.5,65.3015,-149.8231,2014-10-21T03:06:08.000Z
597,14.6,4.1,38.1667,27.1073,2014-10-21T03:03:55.930Z
598,3.61,0.86,33.6008333,-117.072,2014-10-21T02:58:53.090Z
599,5.7,1.9,65.0978,-148.9959,2014-10-21T02:54:01.000Z
600,6.5,1.2,65.0827,-148.9935,2014-10-21T02:46:07.000Z
601,7.9,1.3,65.1693,-149.0211,2014-10-21T02:40:38.000Z
602,13,1.1,65.1956,-149.007,2014-10-21T02:36:53.000Z
603,2.92,1.18,36.6730003,-121.3013306,2014-10-21T02:32:25.170Z
604,3.26,0.63,38.822834,-122.7926636,2014-10-21T02:29:39.540Z
605,10.6,1.3,65.1824,-149.0547,2014-10-21T02:18:05.000Z
606,26.8,1.9,61.6365,-149.8691,2014-10-21T02:16:50.000Z
607,13.4,2.2,65.1305,-148.9932,2014-10-21T02:10:04.000Z
608,18.2,1.7,63.4017,-144.9965,2014-10-21T02:03:05.000Z
609,4,1.9,65.0715,-148.985,2014-10-21T02:01:51.000Z
610,1.7,1,65.1668,-149.0194,2014-10-21T01:55:55.000Z
611,10.9,1.4,65.1698,-149.0434,2014-10-21T01:53:04.000Z
612,11.4,1.2,65.1315,-149.0209,2014-10-21T01:46:54.000Z
613,9.9,1.3,63.5471,-147.4056,2014-10-21T01:45:40.000Z
614,11.8,1.1,65.1659,-149.0204,2014-10-21T01:34:17.000Z
615,11.2,1.33,34.1376667,-116.8416667,2014-10-21T01:20:05.840Z
616,16.68,-0.03,33.66,-116.7393333,2014-10-21T01:16:18.550Z
617,8.1,1.4,65.1591,-149.078,2014-10-21T01:12:09.000Z
618,66,2.2,53.6778,-165.896,2014-10-21T01:08:31.000Z
619,7.9,0.5,45.3112,-121.6537,2014-10-21T01:07:52.300Z
620,16.64,0.3,33.6593333,-116.7408333,2014-10-21T01:06:22.670Z
621,1.3,1,65.1204,-148.9966,2014-10-21T01:05:53.000Z
622,9.31,1.15,34.2718333,-117.0173333,2014-10-21T01:01:04.170Z
623,10.9,2.5,65.1284,-148.9761,2014-10-21T00:57:21.000Z
624,0,1.3,65.0428,-148.8694,2014-10-21T00:56:20.000Z
625,7.3,1.8,65.191,-149.0213,2014-10-21T00:47:53.000Z
626,7.73,3.2,36.7219,-97.8752,2014-10-21T00:46:17.940Z
627,15.3,5,65.1522,-149.0006,2014-10-21T00:36:58.000Z
628,106.6,1.4,63.1033,-150.5235,2014-10-21T00:25:02.000Z
629,-0.26,1,41.5225,-112.2868333,2014-10-21T00:24:22.600Z
630,64.4,1.4,62.7461,-150.1578,2014-10-21T00:13:23.000Z
631,13.76,0.54,33.4916667,-116.4795,2014-10-21T00:11:17.580Z
632,37.4,2.9,61.8416,-147.4046,2014-10-21T00:09:57.000Z
633,4.35,0.88,37.5994987,-118.8841629,2014-10-20T23:59:42.050Z
634,6.15,0.69,37.6525,-118.8518333,2014-10-20T23:42:00.430Z
635,8.6614,1.01,38.6842,-119.4474,2014-10-20T23:38:14.172Z
636,5,2.6,37.0532,-97.9176,2014-10-20T23:30:47.420Z
637,7.56,0.94,33.3515,-116.9388333,2014-10-20T23:29:00.470Z
638,0.01,1.2,35.0456667,-117.6665,2014-10-20T23:26:45.370Z
639,122.4,2.6,59.7359,-153.1368,2014-10-20T22:58:55.000Z
640,3.8,0.5,46.8475,-121.7633,2014-10-20T22:54:26.200Z
641,3.5,0.8,46.8475,-121.7633,2014-10-20T22:54:24.700Z
642,9.66,0.54,38.8078346,-122.7931671,2014-10-20T22:50:02.850Z
643,2.18,0.43,38.8408318,-122.8378296,2014-10-20T22:30:11.190Z
644,10,4.4,0.6317,-78.1349,2014-10-20T22:24:56.710Z
645,4.99,4.5,64.6582,-17.6716,2014-10-20T22:18:25.250Z
646,4.8,1.4,60.2051,-140.4822,2014-10-20T21:58:26.000Z
647,0,1.5,48.0897,-121.9645,2014-10-20T21:42:16.600Z
648,5,2.6,37.0429,-97.9144,2014-10-20T21:33:16.170Z
649,6.014,2.8,35.6059,-97.2093,2014-10-20T21:33:11.300Z
650,145.1,2.2,61.0763,-152.5217,2014-10-20T21:12:40.000Z
651,0,2.3,49.4613,-120.505,2014-10-20T21:08:12.400Z
652,2.14,0.18,38.8396683,-122.8284988,2014-10-20T20:53:42.240Z
653,33.9,1.5,61.7502,-149.5871,2014-10-20T20:50:24.000Z
654,90.8,1.3,62.5809,-151.6463,2014-10-20T20:45:56.000Z
655,3.3,1.4,63.4813,-151.02,2014-10-20T20:42:28.000Z
656,31,2.4,17.833,-67.0463,2014-10-20T20:35:11.000Z
657,4.833,3.5,35.4166,-96.5579,2014-10-20T20:34:16.000Z
658,10,4.5,0.5827,-77.9924,2014-10-20T20:28:55.120Z
659,1.6768,1.26,38.2395,-118.5181,2014-10-20T20:27:08.749Z
660,4.79,0.28,36.9422,-116.1673,2014-10-20T20:20:58.271Z
661,0.01,0.68,33.8548333,-117.511,2014-10-20T20:14:07.300Z
662,47.53,4.4,-6.2278,131.4623,2014-10-20T20:09:27.350Z
663,29.4,3,59.5,-151.8337,2014-10-20T20:07:38.000Z
664,14.19,0.76,33.4828333,-116.4791667,2014-10-20T20:00:34.720Z
665,14.15,1.27,36.5323334,-120.9471664,2014-10-20T19:57:20.750Z
666,0.01,1.21,33.8443333,-117.4923333,2014-10-20T19:51:09.110Z
667,0.01,1.62,35.0488333,-118.3531667,2014-10-20T19:42:56.500Z
668,4.9,1.1,19.5053,-155.5295,2014-10-20T19:42:20.700Z
669,23.6,1.4,47.6672,-122.219,2014-10-20T19:33:47.800Z
670,27.3,1.5,47.6695,-122.2157,2014-10-20T19:33:47.600Z
671,10,5.6,0.591,-77.8475,2014-10-20T19:33:21.300Z
672,16.7,1.5,64.5944,-147.7264,2014-10-20T19:23:34.000Z
673,7.45,1.35,37.4821663,-118.7815018,2014-10-20T19:22:14.400Z
674,12.55,0.94,33.0946667,-116.4816667,2014-10-20T19:20:30.130Z
675,34,2.7,19.0527,-64.6774,2014-10-20T19:17:57.700Z
676,5.51,1.62,44.6638333,-110.4605,2014-10-20T19:00:09.560Z
677,3.14,0.96,38.8154984,-122.814003,2014-10-20T18:58:49.860Z
678,38.92,4.7,6.8437,125.0383,2014-10-20T18:53:58.770Z
679,0.01,1.54,35.0306667,-117.687,2014-10-20T18:45:31.070Z
680,14,1.2,65.1884,-149.0846,2014-10-20T18:32:23.000Z
681,3.51,1.61,36.3614998,-120.9866638,2014-10-20T18:20:15.540Z
682,9.02,1.38,36.5493317,-121.0891647,2014-10-20T17:26:56.350Z
683,4.67,1.05,34.1958333,-116.8603333,2014-10-20T17:18:07.970Z
684,5.6,0.21,37.6465,-118.9365,2014-10-20T17:16:09.960Z
685,11.97,0.84,35.7548333,-117.5885,2014-10-20T16:59:40.010Z
686,2.7,1.94,38.823,-122.8448333,2014-10-20T16:58:33.300Z
687,3.6,0.9,65.3453,-147.9978,2014-10-20T16:54:19.000Z
688,2.52,0.56,38.8233337,-122.8119965,2014-10-20T16:51:03.420Z
689,29.62,1.98,40.4681667,-123.4986667,2014-10-20T16:47:21.570Z
690,7.67,0.72,37.6375,-118.9393333,2014-10-20T16:45:53.850Z
691,5,2.8,35.9468,-96.7819,2014-10-20T16:41:46.200Z
692,29,2.5,19.0652,-64.6676,2014-10-20T16:35:47.700Z
693,10,5.3,-15.5049,-173.2657,2014-10-20T16:34:22.450Z
694,1.62,0.95,37.4811667,-118.7846667,2014-10-20T16:27:05.690Z
695,16.38,1.95,33.992,-117.0026667,2014-10-20T16:22:36.530Z
696,102.9,1.7,60.748,-147.6281,2014-10-20T16:19:22.000Z
697,8.52,1.34,34.3108333,-116.8418333,2014-10-20T15:51:15.380Z
698,99.3,1.4,61.0309,-151.9414,2014-10-20T15:37:10.000Z
699,3.764,3,36.6799,-98.1584,2014-10-20T15:35:29.500Z
700,85.8,1.7,60.0069,-152.3769,2014-10-20T15:26:09.000Z
701,4.144,2.5,35.947,-96.7857,2014-10-20T15:20:54.100Z
702,1.51,0.41,36.1043333,-117.8565,2014-10-20T15:20:14.810Z
703,4.7,1.5,65.491,-149.799,2014-10-20T15:18:33.000Z
704,3.19,0.88,38.8261681,-122.7973328,2014-10-20T15:01:38.510Z
705,10,5.1,8.5572,-39.3937,2014-10-20T14:53:01.470Z
706,59.9,1.4,61.1038,-151.1035,2014-10-20T14:52:30.000Z
707,4.2858,0.02,37.0986,-116.9467,2014-10-20T14:51:43.927Z
708,5.87,1.66,38.0166664,-122.100502,2014-10-20T14:29:35.830Z
709,4.93,3.1,37.0397,-97.9346,2014-10-20T14:25:02.570Z
710,4.26,1.97,38.3478333,-122.6806667,2014-10-20T14:22:26.630Z
711,7.32,1.37,37.4786682,-118.7829971,2014-10-20T14:21:35.580Z
712,9.05,0.75,37.4793333,-118.7835,2014-10-20T14:08:07.040Z
713,5.25,0.83,37.6551666,-118.8225021,2014-10-20T13:42:05.940Z
714,6.48,1.4,37.651001,-118.8184967,2014-10-20T13:41:07.960Z
715,11.12,0.76,33.161,-115.9411667,2014-10-20T13:32:04.120Z
716,8.31,4.6,64.5873,-17.2231,2014-10-20T13:31:10.200Z
717,2.1,3,63.4935,-148.1793,2014-10-20T13:29:10.000Z
718,8.1,4.6,64.6226,-17.5229,2014-10-20T13:27:58.980Z
719,10,4.9,8.601,-39.3494,2014-10-20T13:22:25.060Z
720,58.11,4.8,-14.8153,-176.932,2014-10-20T13:15:35.100Z
721,3.21,1.25,38.8149986,-122.8199997,2014-10-20T13:11:14.570Z
722,54.3,1.6,62.1791,-150.567,2014-10-20T13:02:03.000Z
723,336.68,4.2,4.0954,124.6714,2014-10-20T13:01:18.510Z
724,0,1.5,65.4946,-149.9201,2014-10-20T12:40:56.000Z
725,11.99,0.84,44.7795,-111.1943333,2014-10-20T12:21:14.660Z
726,0.1,1.7,65.4157,-149.9233,2014-10-20T12:04:38.000Z
727,2.79,0.52,38.8236656,-122.7850037,2014-10-20T12:01:22.040Z
728,2.34,0.49,38.8419991,-122.8376694,2014-10-20T11:59:54.140Z
729,2.38,0.95,38.7876663,-122.7438354,2014-10-20T11:49:43.380Z
730,8.63,0.85,33.1591667,-115.9448333,2014-10-20T11:43:07.900Z
